2019,CASENUM,Fatality,DUI_Vio,Speed_Vio,Restraint_Vio,Pandemic,Urban,Rollover,SurfaceCond,MONTH
2020,202002694620,0,0,0,0,1,1,0,0,9
2020,202002694639,0,0,0,0,1,1,0,0,9
2020,202002694646,0,0,0,0,1,1,0,0,10
2020,202002694669,0,0,0,0,1,0,0,0,10
2020,202002694671,0,0,0,0,1,0,0,0,9
2020,202002694676,0,0,0,0,1,0,0,0,9
2020,202002694680,1,0,0,0,1,1,0,0,8
2020,202002694727,0,0,0,0,1,1,0,1,9
2020,202002694736,0,0,0,0,1,1,0,0,9
2020,202002694740,0,0,0,0,1,1,0,0,9
2020,202002694747,0,0,0,0,1,1,0,0,9
2020,202002694777,1,0,0,0,1,1,0,0,9
2020,202002694789,0,0,0,0,1,1,0,0,9
2020,202002694802,0,0,0,0,1,0,0,1,5
2020,202002694804,0,0,0,0,1,0,0,0,10
2020,202002694822,0,0,0,0,1,1,0,0,9
2020,202002694825,0,0,0,0,1,1,0,0,9
2020,202002694829,0,0,0,0,1,1,0,0,9
2020,202002694836,0,0,0,0,1,1,0,0,9
2020,202002694844,0,0,0,0,1,1,0,0,9
2020,202002694865,0,0,0,0,1,0,0,0,9
2020,202002694869,0,0,0,0,1,1,0,0,9
2020,202002694870,0,0,0,0,1,1,1,0,9
2020,202002694884,0,0,0,0,1,1,0,0,9
2020,202002695006,0,1,0,0,1,1,1,0,9
2020,202002695012,0,0,0,0,1,0,1,0,9
2020,202002695028,0,0,0,0,1,1,0,0,10
2020,202002695037,0,0,0,0,1,0,0,0,9
2020,202002695054,0,0,0,0,1,1,0,0,9
2020,202002695068,0,0,0,0,1,1,0,0,10
2020,202002695086,0,0,0,0,1,1,0,0,9
2020,202002695087,0,0,0,0,1,1,1,0,9
2020,202002695092,0,0,0,0,1,1,0,0,9
2020,202002695096,0,0,0,0,1,1,1,0,9
2020,202002695101,1,0,0,0,1,1,0,0,9
2020,202002695106,0,0,0,0,1,1,0,0,9
2020,202002695118,0,0,0,0,1,1,0,1,10
2020,202002695122,0,0,0,0,1,1,0,0,10
2020,202002695128,0,0,0,0,1,0,0,0,9
2020,202002695129,0,0,0,0,1,0,0,1,9
2020,202002695130,0,0,0,0,1,0,0,0,9
2020,202002695133,0,0,0,0,1,0,0,0,9
2020,202002695136,0,0,0,0,1,0,0,0,9
2020,202002695142,0,0,0,0,1,0,0,0,10
2020,202002695158,0,0,0,0,1,1,0,0,9
2020,202002695219,0,0,0,0,1,1,0,0,9
2020,202002695228,0,0,0,0,1,1,0,0,9
2020,202002695248,0,0,0,0,1,1,0,0,10
2020,202002695260,0,0,0,0,1,1,0,0,9
2020,202002695270,0,0,0,0,1,0,0,1,10
2020,202002695272,0,0,0,0,1,0,0,0,8
2020,202002695274,0,0,0,0,1,0,0,0,8
2020,202002695286,0,0,0,0,1,0,0,0,8
2020,202002695287,0,0,0,0,1,0,0,0,8
2020,202002695288,0,0,0,0,1,0,0,0,8
2020,202002695294,0,0,0,0,1,0,0,0,8
2020,202002695299,0,0,0,0,1,0,0,0,8
2020,202002695306,0,0,0,0,1,0,0,0,8
2020,202002695308,0,0,0,0,1,0,0,0,8
2020,202002695310,0,0,0,0,1,0,0,0,8
2020,202002695319,0,0,0,0,1,0,0,0,8
2020,202002695323,0,0,0,0,1,0,0,0,8
2020,202002695327,0,0,0,0,1,0,0,0,8
2020,202002695328,0,0,0,0,1,0,0,0,8
2020,202002695331,0,0,0,0,1,0,0,0,8
2020,202002695335,0,0,0,0,1,0,0,0,8
2020,202002695344,0,0,0,0,1,0,0,0,9
2020,202002695345,0,0,0,0,1,0,0,0,9
2020,202002695347,0,0,0,0,1,0,0,0,9
2020,202002695353,0,0,0,0,1,0,1,0,9
2020,202002695469,0,0,0,0,1,1,0,0,10
2020,202002695499,0,0,0,0,1,1,0,0,10
2020,202002695579,0,0,0,0,1,1,0,1,9
2020,202002695600,0,0,0,0,1,1,0,1,10
2020,202002695635,0,0,0,0,1,1,0,1,10
2020,202002695675,0,0,0,0,1,1,0,1,10
2020,202002695704,0,0,0,0,1,1,0,1,10
2020,202002695707,0,0,0,0,1,1,0,0,10
2020,202002695769,0,0,0,0,1,1,0,0,9
2020,202002695771,0,0,0,0,1,1,0,0,9
2020,202002695777,0,0,0,0,1,1,0,1,9
2020,202002695779,0,0,0,0,1,1,0,0,10
2020,202002695801,0,0,0,0,1,1,0,0,9
2020,202002695808,0,0,0,0,1,1,0,0,9
2020,202002695809,0,0,0,0,1,1,0,0,10
2020,202002695811,1,0,0,0,1,1,0,0,10
2020,202002695840,0,0,0,0,1,0,0,1,10
2020,202002695859,0,0,0,0,1,1,0,0,10
2020,202002695872,0,0,0,0,1,1,0,0,9
2020,202002695926,0,0,0,0,1,1,0,0,9
2020,202002695928,0,0,0,0,1,1,0,0,9
2020,202002695939,0,0,0,0,1,1,0,0,9
2020,202002695942,0,0,0,0,1,1,0,0,9
2020,202002695969,0,0,0,0,1,0,0,0,9
2020,202002695980,0,0,0,0,1,1,1,0,8
2020,202002695995,0,0,0,0,1,0,0,0,9
2020,202002695996,0,0,0,0,1,0,0,0,9
2020,202002695997,0,0,0,0,1,0,0,0,9
2020,202002695998,1,0,0,0,1,0,0,0,9
2020,202002695999,0,0,0,0,1,0,0,0,9
2020,202002696002,0,0,0,0,1,0,1,0,9
2020,202002696025,0,0,0,0,1,1,0,1,9
2020,202002696030,0,0,0,0,1,1,0,0,9
2020,202002696039,0,0,0,0,1,1,0,0,9
2020,202002696054,0,0,0,0,1,1,0,0,9
2020,202002696062,0,0,0,0,1,1,0,0,10
2020,202002696068,0,0,0,0,1,1,0,0,9
2020,202002696087,0,0,0,1,1,1,0,0,9
2020,202002696112,0,0,0,0,1,0,1,0,9
2020,202002696115,0,0,0,0,1,0,0,1,9
2020,202002696126,0,0,0,0,1,0,0,0,9
2020,202002696130,0,0,0,0,1,0,0,1,9
2020,202002696144,0,0,0,0,1,0,0,0,10
2020,202002696145,0,1,0,0,1,0,0,1,9
2020,202002696146,0,0,0,0,1,0,0,0,9
2020,202002696150,0,0,0,0,1,1,0,0,9
2020,202002696189,0,0,0,0,1,1,0,0,10
2020,202002696209,0,0,0,0,1,1,0,0,10
2020,202002696219,0,0,0,0,1,1,0,0,10
2020,202002696238,0,0,0,0,1,1,0,0,10
2020,202002696246,0,0,0,0,1,1,1,1,9
2020,202002696316,0,0,0,0,1,1,0,0,10
2020,202002696317,0,0,0,0,1,1,0,0,10
2020,202002696343,0,0,0,0,1,1,0,0,9
2020,202002696353,0,0,0,0,1,1,0,0,9
2020,202002696354,0,0,0,0,1,1,0,0,9
2020,202002696358,0,0,0,0,1,1,0,0,9
2020,202002696368,0,0,0,0,1,1,0,0,10
2020,202002696379,0,0,0,0,1,1,0,0,10
2020,202002696383,0,0,0,0,1,1,0,0,10
2020,202002696395,0,0,0,0,1,1,0,0,10
2020,202002696405,0,0,0,0,1,1,0,0,10
2020,202002696409,0,0,0,0,1,1,0,0,10
2020,202002696415,0,0,0,0,1,1,0,0,10
2020,202002696424,0,0,0,0,1,1,0,0,9
2020,202002696430,0,0,0,0,1,1,0,0,9
2020,202002696439,0,0,0,0,1,1,0,0,9
2020,202002696442,0,0,0,0,1,1,0,1,9
2020,202002696443,0,0,0,0,1,1,0,1,9
2020,202002696445,0,0,0,0,1,1,0,1,9
2020,202002696453,0,0,0,0,1,1,0,0,9
2020,202002696461,0,0,0,0,1,1,0,0,9
2020,202002696467,0,0,0,0,1,1,0,0,9
2020,202002696472,0,0,0,0,1,1,0,0,9
2020,202002696476,0,0,0,0,1,1,0,0,9
2020,202002696478,0,0,0,0,1,1,0,0,9
2020,202002696496,0,0,0,0,1,1,0,0,9
2020,202002696511,0,0,0,0,1,1,0,0,10
2020,202002696515,0,0,0,0,1,1,0,0,9
2020,202002696520,0,0,0,0,1,1,1,0,9
2020,202002696523,0,0,0,0,1,1,0,0,9
2020,202002696527,0,0,0,0,1,1,0,0,9
2020,202002696532,0,0,0,0,1,1,0,0,10
2020,202002696536,0,0,0,0,1,0,0,0,10
2020,202002696539,0,0,0,0,1,0,0,0,10
2020,202002696540,0,0,0,0,1,0,0,0,10
2020,202002696541,0,0,0,0,1,0,0,0,10
2020,202002696558,0,0,0,0,1,0,0,0,10
2020,202002696561,0,0,0,0,1,0,0,0,10
2020,202002696566,0,0,0,0,1,0,0,0,10
2020,202002696568,0,0,0,0,1,0,0,0,10
2020,202002696572,0,0,0,0,1,0,0,0,10
2020,202002696576,0,0,0,0,1,0,0,0,10
2020,202002696580,0,0,0,0,1,0,0,0,10
2020,202002696588,0,0,0,0,1,0,0,0,10
2020,202002696593,1,0,0,0,1,0,1,0,10
2020,202002696594,0,0,0,0,1,0,0,0,10
2020,202002696595,0,0,0,0,1,0,0,0,10
2020,202002696598,1,0,0,0,1,0,0,0,10
2020,202002696600,0,0,0,0,1,0,0,0,10
2020,202002696619,0,0,0,0,1,0,0,0,9
2020,202002696621,0,0,0,0,1,0,0,0,9
2020,202002696623,1,0,0,0,1,0,0,0,9
2020,202002696630,0,0,0,0,1,0,0,0,4
2020,202002696632,0,0,0,0,1,0,0,0,9
2020,202002696637,0,0,0,0,1,0,0,1,9
2020,202002696640,0,0,0,0,1,0,0,1,9
2020,202002696641,0,0,0,0,1,0,0,0,9
2020,202002696647,0,0,0,0,1,0,0,0,9
2020,202002696654,0,0,0,0,1,0,0,0,9
2020,202002696656,1,0,0,0,1,0,0,0,9
2020,202002696670,0,0,0,0,1,0,0,0,9
2020,202002696671,0,0,0,0,1,0,0,0,9
2020,202002696676,0,0,0,0,1,0,0,0,9
2020,202002696681,0,0,0,0,1,0,0,0,9
2020,202002696683,0,0,0,0,1,0,0,0,9
2020,202002696684,0,0,0,0,1,0,0,0,9
2020,202002696685,0,0,0,0,1,0,0,0,9
2020,202002696686,0,0,0,0,1,0,0,0,9
2020,202002696694,0,0,0,0,1,0,0,0,9
2020,202002696695,0,0,0,0,1,0,0,0,10
2020,202002696699,0,0,0,0,1,0,0,0,10
2020,202002696704,0,0,0,0,1,0,0,0,10
2020,202002696710,0,0,0,0,1,0,1,0,10
2020,202002696713,0,0,0,0,1,0,0,0,10
2020,202002696718,0,0,0,0,1,0,0,1,9
2020,202002696723,0,0,0,0,1,0,0,0,9
2020,202002696724,0,0,0,0,1,0,0,0,9
2020,202002696725,0,0,0,0,1,0,0,0,9
2020,202002696727,0,0,0,0,1,1,0,0,7
2020,202002696729,0,0,0,0,1,1,0,0,8
2020,202002696734,0,0,0,0,1,1,0,0,7
2020,202002696737,0,0,0,0,1,1,0,0,7
2020,202002696742,0,0,0,0,1,1,0,1,7
2020,202002696747,0,0,0,0,1,1,0,1,7
2020,202002696777,0,0,0,0,1,1,0,1,10
2020,202002696828,0,0,0,0,1,1,0,1,10
2020,202002696944,0,0,0,0,1,1,0,0,10
2020,202002696954,0,0,0,0,1,1,0,1,10
2020,202002696955,0,0,0,0,1,1,0,1,10
2020,202002696984,0,0,0,0,1,1,0,0,10
2020,202002696985,0,0,0,0,1,1,0,1,10
2020,202002697007,0,0,0,0,1,1,0,0,9
2020,202002697026,0,0,0,0,1,1,0,0,10
2020,202002697036,0,0,0,0,1,1,0,0,9
2020,202002697039,0,0,0,0,1,1,0,0,10
2020,202002697048,0,0,0,0,1,1,0,0,10
2020,202002697066,0,0,0,0,1,1,0,0,10
2020,202002697069,0,0,0,0,1,1,0,0,10
2020,202002697078,0,0,0,0,1,1,0,0,10
2020,202002697086,0,0,0,0,1,0,0,0,9
2020,202002697091,0,0,0,0,1,0,0,1,9
2020,202002697095,0,0,0,0,1,0,1,0,10
2020,202002697096,0,0,0,0,1,0,0,0,10
2020,202002697107,0,0,0,0,1,1,0,1,10
2020,202002697166,0,0,0,0,1,1,0,0,9
2020,202002697193,0,0,0,0,1,1,0,0,9
2020,202002697202,0,0,0,0,1,1,0,0,9
2020,202002697203,0,0,0,0,1,1,0,0,9
2020,202002697209,0,0,0,0,1,1,0,0,9
2020,202002697213,0,0,0,0,1,1,1,0,9
2020,202002697215,0,0,0,0,1,1,0,0,9
2020,202002697235,0,0,0,0,1,1,0,0,9
2020,202002697242,0,0,0,0,1,1,0,0,9
2020,202002697243,0,0,0,0,1,1,0,0,9
2020,202002697251,0,0,0,0,1,1,0,0,9
2020,202002697252,0,0,0,0,1,1,0,0,8
2020,202002697269,0,0,0,0,1,1,0,0,10
2020,202002697279,0,0,0,0,1,1,0,0,9
2020,202002697285,0,0,0,0,1,1,0,0,9
2020,202002697287,0,1,0,0,1,1,1,1,9
2020,202002697306,0,0,0,0,1,1,0,0,9
2020,202002697307,0,0,0,0,1,1,0,0,9
2020,202002697318,0,0,0,0,1,1,0,0,10
2020,202002697320,0,0,0,0,1,1,0,0,7
2020,202002697325,0,0,0,0,1,1,0,0,7
2020,202002697333,0,0,0,0,1,1,0,0,8
2020,202002697334,0,0,0,0,1,1,0,0,8
2020,202002697336,0,0,0,0,1,1,0,0,8
2020,202002697337,0,0,0,0,1,1,0,0,8
2020,202002697338,0,0,0,0,1,1,0,1,8
2020,202002697356,0,0,0,0,1,1,0,0,9
2020,202002697363,0,0,0,0,1,1,0,0,9
2020,202002697366,0,0,0,0,1,1,0,0,9
2020,202002697375,0,0,0,0,1,1,0,0,9
2020,202002697377,0,0,0,0,1,1,0,0,9
2020,202002697382,0,0,0,0,1,1,0,0,9
2020,202002697387,0,0,0,0,1,1,0,0,9
2020,202002697390,0,0,0,0,1,1,0,0,9
2020,202002697404,0,0,0,0,1,1,0,0,9
2020,202002697406,0,0,0,0,1,1,1,0,9
2020,202002697407,0,0,0,0,1,1,0,0,9
2020,202002697408,0,0,0,0,1,1,0,0,9
2020,202002697415,0,0,0,0,1,1,0,0,10
2020,202002697421,0,0,0,0,1,1,0,0,9
2020,202002697422,0,0,0,0,1,1,1,0,9
2020,202002697425,0,0,0,0,1,1,0,0,10
2020,202002697426,0,0,0,0,1,1,0,1,10
2020,202002697434,0,0,0,0,1,1,0,0,9
2020,202002697443,0,0,0,0,1,1,0,0,9
2020,202002697444,0,0,0,0,1,1,0,0,9
2020,202002697448,0,0,1,0,1,1,0,0,9
2020,202002697449,0,0,0,0,1,1,0,0,9
2020,202002697477,0,0,0,0,1,1,0,0,9
2020,202002697481,0,0,0,0,1,1,0,0,9
2020,202002697488,0,1,0,0,1,1,0,0,9
2020,202002697497,0,0,0,0,1,1,0,0,9
2020,202002697517,0,0,0,0,1,1,0,0,9
2020,202002697520,0,0,0,0,1,1,0,0,9
2020,202002697535,0,0,0,0,1,1,0,1,9
2020,202002697536,0,0,0,0,1,1,1,0,9
2020,202002697549,0,0,0,0,1,1,0,1,9
2020,202002697551,0,0,0,0,1,1,0,0,9
2020,202002697563,0,0,0,0,1,1,0,0,9
2020,202002697564,0,0,0,0,1,1,0,0,9
2020,202002697566,0,0,0,0,1,1,0,0,9
2020,202002697572,0,0,0,0,1,1,0,0,9
2020,202002697586,0,0,0,0,1,1,0,0,9
2020,202002697594,0,0,0,0,1,1,0,0,9
2020,202002697617,0,0,0,0,1,1,0,0,9
2020,202002697618,0,0,0,0,1,1,0,1,9
2020,202002697626,0,0,0,0,1,1,0,0,9
2020,202002697633,0,0,0,0,1,1,0,1,9
2020,202002697647,0,0,0,0,1,1,0,0,9
2020,202002697649,0,0,0,0,1,1,0,0,9
2020,202002697654,0,0,0,0,1,1,0,0,9
2020,202002697669,1,0,0,0,1,1,0,0,9
2020,202002697673,0,0,0,0,1,1,0,0,10
2020,202002697680,0,0,0,0,1,1,0,0,9
2020,202002697713,0,0,0,0,1,1,0,0,10
2020,202002697732,0,0,0,0,1,1,0,0,9
2020,202002697736,0,0,0,0,1,1,0,0,10
2020,202002697740,0,0,0,0,1,1,0,0,10
2020,202002697765,0,0,0,0,1,1,0,0,9
2020,202002697770,0,0,0,0,1,1,0,0,9
2020,202002697774,0,0,0,0,1,1,0,0,10
2020,202002697780,0,0,0,0,1,1,0,0,10
2020,202002697797,0,0,0,0,1,1,0,0,10
2020,202002697804,0,0,0,0,1,1,0,0,9
2020,202002697808,0,0,0,0,1,1,0,0,8
2020,202002697820,0,0,0,0,1,1,0,0,9
2020,202002697826,0,0,0,0,1,1,0,0,8
2020,202002697837,0,0,0,0,1,1,0,0,9
2020,202002697844,0,0,0,0,1,1,0,0,9
2020,202002697862,0,0,0,0,1,1,0,0,9
2020,202002697865,0,0,0,0,1,1,0,0,9
2020,202002697877,0,0,0,0,1,0,0,0,9
2020,202002697880,0,0,0,0,1,0,0,0,9
2020,202002697885,0,0,0,0,1,0,0,0,9
2020,202002697889,0,0,0,0,1,0,0,0,9
2020,202002697890,0,0,0,0,1,0,0,0,9
2020,202002697891,0,0,0,0,1,0,0,0,9
2020,202002697896,0,0,0,0,1,0,0,0,10
2020,202002697899,0,0,0,0,1,0,0,0,9
2020,202002697901,0,0,0,0,1,0,0,0,9
2020,202002697902,0,0,0,0,1,0,0,0,9
2020,202002697903,0,0,0,0,1,0,0,0,9
2020,202002697909,0,0,0,0,1,0,0,0,9
2020,202002697911,0,0,0,0,1,0,0,0,9
2020,202002697912,0,0,0,0,1,0,0,1,9
2020,202002697914,0,1,0,0,1,0,0,0,9
2020,202002697917,0,0,0,0,1,0,0,0,9
2020,202002697924,0,0,0,0,1,0,0,0,9
2020,202002697925,0,0,0,0,1,0,0,0,9
2020,202002697928,0,0,0,0,1,0,0,1,10
2020,202002697929,0,0,0,0,1,0,0,0,9
2020,202002697932,0,0,0,0,1,0,0,0,9
2020,202002697933,0,0,0,0,1,0,0,0,9
2020,202002697934,0,0,0,0,1,0,0,0,9
2020,202002697948,0,0,0,0,1,1,0,0,8
2020,202002697972,0,0,0,0,1,1,0,0,8
2020,202002697974,0,1,0,0,1,0,0,0,10
2020,202002697995,0,0,0,0,1,0,0,0,10
2020,202002697996,0,0,0,0,1,1,0,0,9
2020,202002697997,0,0,0,1,1,0,0,0,9
2020,202002697998,0,0,0,0,1,0,0,0,9
2020,202002697999,0,0,0,0,1,0,0,0,9
2020,202002698000,0,0,0,0,1,0,0,0,9
2020,202002698015,0,0,0,0,1,1,0,0,10
2020,202002698023,0,0,0,0,1,1,0,1,9
2020,202002698034,0,0,0,0,1,1,0,1,9
2020,202002698047,0,0,0,0,1,1,0,0,9
2020,202002698048,0,0,0,0,1,1,0,0,9
2020,202002698054,0,0,0,0,1,1,0,0,10
2020,202002698076,0,0,0,0,1,1,0,0,10
2020,202002698077,0,1,0,0,1,1,0,0,9
2020,202002698096,0,0,0,0,1,0,0,0,10
2020,202002698146,0,0,0,0,1,1,0,0,10
2020,202002698208,0,0,0,0,1,1,0,0,10
2020,202002698225,0,0,0,0,1,1,0,0,10
2020,202002698232,0,0,0,0,1,0,0,0,9
2020,202002698234,0,0,0,0,1,0,0,0,9
2020,202002698235,0,0,0,0,1,0,0,0,9
2020,202002698241,0,0,0,0,1,0,0,0,9
2020,202002698242,0,0,0,0,1,0,0,0,9
2020,202002698244,0,0,0,1,1,0,0,0,9
2020,202002698245,0,0,0,0,1,0,0,0,9
2020,202002698250,0,0,0,0,1,0,0,0,9
2020,202002698255,0,1,0,0,1,0,0,0,8
2020,202002698498,0,0,0,0,1,1,0,0,9
2020,202002698550,0,0,0,0,1,1,0,0,8
2020,202002698569,0,0,0,0,1,1,0,0,9
2020,202002698571,0,0,0,0,1,1,0,0,9
2020,202002698597,0,0,0,0,1,1,0,0,9
2020,202002698598,0,0,0,0,1,1,1,0,9
2020,202002698599,0,0,0,0,1,1,0,0,9
2020,202002698615,0,0,0,0,1,1,0,0,7
2020,202002698622,0,0,0,0,1,1,1,0,8
2020,202002698626,0,0,0,0,1,1,0,0,7
2020,202002698628,0,0,0,0,1,1,0,0,7
2020,202002698640,0,0,0,0,1,1,0,0,7
2020,202002698642,0,0,0,0,1,1,0,0,7
2020,202002698659,0,1,0,0,1,1,0,0,9
2020,202002698663,0,0,0,0,1,1,0,0,8
2020,202002698666,0,0,0,0,1,0,0,0,8
2020,202002698682,0,0,0,0,1,0,0,0,8
2020,202002698694,0,0,0,0,1,0,0,0,8
2020,202002698695,0,0,0,0,1,1,0,0,9
2020,202002698700,0,0,0,0,1,0,0,0,8
2020,202002698714,0,0,0,0,1,1,0,0,9
2020,202002698724,0,0,0,0,1,0,0,0,8
2020,202002698731,0,0,0,0,1,0,0,0,8
2020,202002698733,0,0,0,0,1,0,0,0,8
2020,202002698738,0,0,0,0,1,0,0,0,8
2020,202002698743,0,0,0,0,1,0,0,0,8
2020,202002698749,0,0,0,0,1,1,0,0,8
2020,202002698754,0,0,0,0,1,1,0,0,7
2020,202002698760,0,0,0,0,1,1,0,0,7
2020,202002698761,0,0,0,0,1,1,0,0,5
2020,202002698765,0,0,0,0,1,0,0,0,8
2020,202002698768,0,0,0,0,1,0,0,0,8
2020,202002698784,0,0,0,0,1,1,0,0,8
2020,202002698786,0,0,0,0,1,1,0,0,7
2020,202002698788,0,0,0,0,1,0,0,1,8
2020,202002698793,0,0,1,0,1,0,0,1,8
2020,202002698798,0,0,0,0,1,0,0,1,8
2020,202002698806,0,0,0,0,1,1,0,0,7
2020,202002698807,0,0,0,0,1,1,1,0,7
2020,202002698829,0,0,0,0,1,1,0,0,9
2020,202002698840,0,0,0,0,1,0,0,1,8
2020,202002698847,0,0,0,0,1,1,0,0,8
2020,202002698850,0,0,0,0,1,0,0,0,8
2020,202002698854,1,0,0,0,1,1,0,0,8
2020,202002698879,0,0,0,0,1,1,0,0,8
2020,202002698883,0,0,1,0,1,1,0,0,8
2020,202002698896,0,0,1,0,1,1,0,0,8
2020,202002698908,0,0,0,0,1,1,0,0,7
2020,202002698926,0,0,0,0,1,1,0,0,8
2020,202002698930,0,0,0,0,1,1,0,0,8
2020,202002698935,0,0,0,0,1,1,0,0,8
2020,202002698960,0,0,0,0,1,1,0,0,8
2020,202002698978,0,0,0,0,1,1,0,0,8
2020,202002698979,0,0,0,0,1,1,0,0,8
2020,202002698980,0,0,0,0,1,1,0,0,8
2020,202002698998,0,0,0,0,1,1,0,0,9
2020,202002699011,0,0,0,0,1,1,0,0,7
2020,202002699017,0,0,0,0,1,1,0,0,9
2020,202002699020,0,0,0,0,1,1,0,0,9
2020,202002699022,0,0,0,0,1,1,1,0,7
2020,202002699027,0,0,0,0,1,1,0,0,7
2020,202002699031,1,0,0,0,1,1,0,0,9
2020,202002699047,0,0,0,0,1,1,0,0,7
2020,202002699054,0,0,0,0,1,1,0,0,9
2020,202002699068,0,0,0,0,1,1,0,0,9
2020,202002699069,0,0,0,0,1,1,0,0,9
2020,202002699078,0,0,0,0,1,1,0,0,9
2020,202002699094,0,0,0,0,1,1,0,0,7
2020,202002699097,0,0,0,0,1,1,0,0,8
2020,202002699100,0,0,0,0,1,1,0,0,8
2020,202002699119,0,0,0,0,1,1,0,0,6
2020,202002699121,0,0,0,0,1,1,0,0,8
2020,202002699126,0,0,0,0,1,1,0,0,8
2020,202002699128,0,0,0,0,1,1,0,0,8
2020,202002699130,0,0,0,0,1,1,0,0,8
2020,202002699132,0,0,0,0,1,1,0,0,7
2020,202002699150,0,0,0,0,1,0,0,0,9
2020,202002699211,0,0,0,0,1,1,0,1,9
2020,202002699302,0,0,0,0,1,1,0,0,9
2020,202002699351,0,0,0,0,1,1,0,0,9
2020,202002699361,0,0,0,0,1,1,0,1,9
2020,202002699456,0,0,0,0,1,1,0,0,9
2020,202002699466,0,0,0,0,1,1,0,0,9
2020,202002699517,0,0,0,0,1,1,0,0,9
2020,202002699547,0,0,0,0,1,1,0,0,9
2020,202002699578,0,0,0,0,1,1,0,0,9
2020,202002699637,0,0,0,0,1,1,0,0,10
2020,202002699731,0,0,0,0,1,1,0,0,10
2020,202002699732,0,0,0,0,1,1,0,1,10
2020,202002699750,0,0,0,0,1,1,0,1,10
2020,202002699774,0,0,0,0,1,1,0,1,10
2020,202002699790,0,0,1,0,1,1,0,1,10
2020,202002699822,0,0,0,0,1,1,0,0,10
2020,202002699834,0,0,0,0,1,1,0,0,10
2020,202002699851,0,0,0,0,1,1,0,0,10
2020,202002699856,0,0,0,0,1,0,0,0,10
2020,202002699858,1,0,0,0,1,0,0,0,10
2020,202002699861,0,0,0,0,1,0,0,0,9
2020,202002699863,0,0,0,0,1,0,0,0,10
2020,202002699865,0,0,0,0,1,0,0,0,10
2020,202002699866,0,0,0,0,1,0,0,0,10
2020,202002699871,0,1,0,0,1,1,0,1,10
2020,202002699882,0,0,0,0,1,1,0,1,10
2020,202002699927,0,0,0,0,1,1,1,0,10
2020,202002699932,0,0,0,0,1,1,0,0,10
2020,202002699937,0,0,0,0,1,0,0,0,10
2020,202002699939,0,0,0,0,1,0,0,0,9
2020,202002699944,0,0,0,0,1,0,0,0,9
2020,202002699945,0,0,0,0,1,0,0,0,9
2020,202002699946,1,0,0,0,1,0,0,0,9
2020,202002699947,0,1,0,0,1,0,0,0,8
2020,202002699951,0,0,0,0,1,0,0,0,9
2020,202002699954,0,0,0,0,1,0,0,0,9
2020,202002699959,0,0,0,0,1,0,0,0,10
2020,202002699976,0,0,0,0,1,1,0,0,9
2020,202002699985,0,0,0,0,1,1,0,0,9
2020,202002700013,0,0,0,0,1,1,0,0,9
2020,202002700015,0,0,0,0,1,1,0,0,9
2020,202002700017,0,0,0,0,1,1,1,0,9
2020,202002700054,0,0,0,0,1,1,0,0,9
2020,202002700055,0,0,0,0,1,1,0,0,9
2020,202002700056,0,0,0,0,1,1,0,0,9
2020,202002700057,0,0,0,0,1,1,0,0,9
2020,202002700061,0,0,0,0,1,1,0,0,9
2020,202002700130,0,0,0,0,1,1,0,0,9
2020,202002700168,0,0,0,0,1,1,0,0,9
2020,202002700205,0,0,0,0,1,0,0,0,9
2020,202002700225,0,0,0,0,1,1,0,0,10
2020,202002700276,0,0,0,0,1,1,1,0,9
2020,202002700310,0,0,0,0,1,0,0,0,10
2020,202002700313,0,0,0,0,1,0,0,1,10
2020,202002700314,0,0,0,0,1,0,0,0,10
2020,202002700315,0,0,0,0,1,0,0,0,10
2020,202002700317,0,0,0,0,1,0,0,0,9
2020,202002700350,0,0,0,0,1,1,0,0,10
2020,202002700354,0,0,0,0,1,1,0,0,10
2020,202002700364,0,0,0,0,1,1,0,0,10
2020,202002700375,0,0,0,0,1,1,0,0,9
2020,202002700385,0,1,0,0,1,1,0,0,10
2020,202002700387,0,1,0,0,1,1,0,0,10
2020,202002700389,0,0,0,0,1,1,0,0,10
2020,202002700397,0,0,0,0,1,1,0,1,10
2020,202002700411,0,0,0,0,1,0,0,0,10
2020,202002700413,0,0,0,0,1,0,0,0,10
2020,202002700414,0,0,0,0,1,0,0,0,10
2020,202002700417,0,0,0,0,1,0,0,0,10
2020,202002700439,0,0,0,0,1,1,0,0,10
2020,202002700448,0,0,0,0,1,1,0,0,10
2020,202002700461,0,0,0,0,1,1,0,0,10
2020,202002700493,0,0,0,0,1,1,0,0,9
2020,202002700498,0,0,0,0,1,1,0,0,9
2020,202002700502,0,0,0,0,1,1,0,0,7
2020,202002700528,0,0,0,0,1,1,0,0,9
2020,202002700529,0,0,0,0,1,1,0,0,8
2020,202002700534,0,0,0,0,1,1,0,1,7
2020,202002700543,0,0,0,0,1,1,0,0,7
2020,202002700563,0,0,0,0,1,1,0,0,7
2020,202002700585,0,0,1,0,1,1,0,0,6
2020,202002700600,0,0,0,0,1,1,0,1,8
2020,202002700601,0,0,0,0,1,1,0,0,8
2020,202002700606,0,0,0,0,1,1,0,1,8
2020,202002700616,0,0,0,0,1,1,0,0,9
2020,202002700619,0,0,0,0,1,0,0,0,9
2020,202002700623,0,0,0,0,1,0,0,0,9
2020,202002700631,0,0,0,0,1,0,0,0,9
2020,202002700636,0,0,0,0,1,1,0,0,8
